source,target,weight,direction,sourceAltId,targetAltId,id
CDC20,GPSM2,0.1937,undirected,NA,NA,CDC20-GPSM2
CDC20,DONSON,0.1666,undirected,NA,NA,CDC20-DONSON
CDC20,HN1,0.1018,undirected,NA,NA,CDC20-HN1
CDC20,NUSAP1,0.2288,undirected,NA,NA,CDC20-NUSAP1
CDC20,DTL,0.1673,undirected,NA,NA,CDC20-DTL
CDC20,ANLN,0.2136,undirected,NA,NA,CDC20-ANLN
CDC20,FAM64A,0.2184,undirected,NA,NA,CDC20-FAM64A
CDC20,ERCC6L,0.1936,undirected,NA,NA,CDC20-ERCC6L
CDC20,NCAPG2,0.1256,undirected,NA,NA,CDC20-NCAPG2
CDC20,SPDL1,0.1464,undirected,NA,NA,CDC20-SPDL1
CDC20,PARPBP,0.1118,undirected,NA,NA,CDC20-PARPBP
CDC20,CDCA4,0.1419,undirected,NA,NA,CDC20-CDCA4
CDC20,CDCA8,0.2108,undirected,NA,NA,CDC20-CDCA8
CDC20,RFWD3,0.1187,undirected,NA,NA,CDC20-RFWD3
CDC20,CEP55,0.252,undirected,NA,NA,CDC20-CEP55
CDC20,FANCI,0.1734,undirected,NA,NA,CDC20-FANCI
CDC20,NEIL3,0.187,undirected,NA,NA,CDC20-NEIL3
CDC20,HJURP,0.2273,undirected,NA,NA,CDC20-HJURP
CDC20,MCM10,0.1939,undirected,NA,NA,CDC20-MCM10
CDC20,ASF1B,0.2153,undirected,NA,NA,CDC20-ASF1B
CDC20,PRR11,0.213,undirected,NA,NA,CDC20-PRR11
CDC20,DEPDC1B,0.1666,undirected,NA,NA,CDC20-DEPDC1B
CDC20,CENPN,0.11,undirected,NA,NA,CDC20-CENPN
CDC20,PBK,0.1687,undirected,NA,NA,CDC20-PBK
CDC20,SEPT3,0.1327,undirected,NA,NA,CDC20-SEPT3
CDC20,KIF15,0.2013,undirected,NA,NA,CDC20-KIF15
CDC20,CASC5,0.1125,undirected,NA,NA,CDC20-CASC5
CDC20,SPC25,0.1749,undirected,NA,NA,CDC20-SPC25
CDC20,XPO5,0.1281,undirected,NA,NA,CDC20-XPO5
CDC20,KIAA1524,0.1695,undirected,NA,NA,CDC20-KIAA1524
CDC20,BEND3,0.1018,undirected,NA,NA,CDC20-BEND3
CDC20,NTN4,0.1056,undirected,NA,NA,CDC20-NTN4
CDC20,SLC25A19,0.1007,undirected,NA,NA,CDC20-SLC25A19
CDC20,TGIF2,0.106,undirected,NA,NA,CDC20-TGIF2
CDC20,CENPK,0.1213,undirected,NA,NA,CDC20-CENPK
CDC20,NCAPG,0.2364,undirected,NA,NA,CDC20-NCAPG
CDC20,GINS3,0.1579,undirected,NA,NA,CDC20-GINS3
CDC20,C17orf53,0.1788,undirected,NA,NA,CDC20-C17orf53
CDC20,AUNIP,0.1542,undirected,NA,NA,CDC20-AUNIP
CDC20,CENPM,0.1762,undirected,NA,NA,CDC20-CENPM
CDC20,DSCC1,0.1399,undirected,NA,NA,CDC20-DSCC1
CDC20,CENPO,0.1965,undirected,NA,NA,CDC20-CENPO
CDC20,E2F8,0.1491,undirected,NA,NA,CDC20-E2F8
CDC20,CYBRD1,0.1485,undirected,NA,NA,CDC20-CYBRD1
CDC20,NUP85,0.1084,undirected,NA,NA,CDC20-NUP85
CDC20,ATAD5,0.148,undirected,NA,NA,CDC20-ATAD5
CDC20,WDR76,0.1163,undirected,NA,NA,CDC20-WDR76
CDC20,PIF1,0.1333,undirected,NA,NA,CDC20-PIF1
CDC20,C16orf59,0.1541,undirected,NA,NA,CDC20-C16orf59
CDC20,REEP4,0.1165,undirected,NA,NA,CDC20-REEP4
CDC20,FAM83D,0.211,undirected,NA,NA,CDC20-FAM83D
CDC20,DIAPH3,0.1605,undirected,NA,NA,CDC20-DIAPH3
CDC20,KIF18A,0.1782,undirected,NA,NA,CDC20-KIF18A
CDC20,CDCA3,0.1944,undirected,NA,NA,CDC20-CDCA3
CDC20,MXD3,0.1913,undirected,NA,NA,CDC20-MXD3
CDC20,CDCA7,0.1342,undirected,NA,NA,CDC20-CDCA7
CDC20,GSG2,0.1593,undirected,NA,NA,CDC20-GSG2
CDC20,MND1,0.1449,undirected,NA,NA,CDC20-MND1
CDC20,GINS4,0.1691,undirected,NA,NA,CDC20-GINS4
CDC20,MCM8,0.1596,undirected,NA,NA,CDC20-MCM8
CDC20,PSRC1,0.1121,undirected,NA,NA,CDC20-PSRC1
CDC20,LMNB2,0.1312,undirected,NA,NA,CDC20-LMNB2
CDC20,ARHGEF39,0.1297,undirected,NA,NA,CDC20-ARHGEF39
CDC20,MASTL,0.1675,undirected,NA,NA,CDC20-MASTL
CDC20,DIXDC1,0.1159,undirected,NA,NA,CDC20-DIXDC1
CDC20,ARHGAP11B,0.1082,undirected,NA,NA,CDC20-ARHGAP11B
CDC20,TICRR,0.1936,undirected,NA,NA,CDC20-TICRR
CDC20,KNSTRN,0.1322,undirected,NA,NA,CDC20-KNSTRN
CDC20,YIF1B,0.1025,undirected,NA,NA,CDC20-YIF1B
CDC20,HAUS8,0.1754,undirected,NA,NA,CDC20-HAUS8
CDC20,TBC1D31,0.1458,undirected,NA,NA,CDC20-TBC1D31
CDC20,CDCA5,0.2474,undirected,NA,NA,CDC20-CDCA5
CDC20,RMI2,0.1559,undirected,NA,NA,CDC20-RMI2
CDC20,E2F7,0.1885,undirected,NA,NA,CDC20-E2F7
CDC20,EME1,0.1552,undirected,NA,NA,CDC20-EME1
CDC20,CKAP2L,0.2486,undirected,NA,NA,CDC20-CKAP2L
CDC20,SGOL2,0.1618,undirected,NA,NA,CDC20-SGOL2
CDC20,SGOL1,0.204,undirected,NA,NA,CDC20-SGOL1
CDC20,CDCA2,0.1822,undirected,NA,NA,CDC20-CDCA2
CDC20,RILPL2,0.1101,undirected,NA,NA,CDC20-RILPL2
CDC20,DDIAS,0.1558,undirected,NA,NA,CDC20-DDIAS
CDC20,CNIH2,0.1695,undirected,NA,NA,CDC20-CNIH2
CDC20,ASPM,0.2108,undirected,NA,NA,CDC20-ASPM
CDC20,GAS2L3,0.1588,undirected,NA,NA,CDC20-GAS2L3
CDC20,WDR62,0.1734,undirected,NA,NA,CDC20-WDR62
CDC20,SKA2,0.1121,undirected,NA,NA,CDC20-SKA2
CDC20,C5orf34,0.1558,undirected,NA,NA,CDC20-C5orf34
CDC20,FAM72D,0.1145,undirected,NA,NA,CDC20-FAM72D
CDC25A,CDC25C,0.1242,undirected,NA,NA,CDC25A-CDC25C
CDC25A,CENPA,0.2061,undirected,NA,NA,CDC25A-CENPA
CDC25A,CENPE,0.2083,undirected,NA,NA,CDC25A-CENPE
CDC25A,CENPF,0.1664,undirected,NA,NA,CDC25A-CENPF
CDC25A,CHEK1,0.1327,undirected,NA,NA,CDC25A-CHEK1
CDC25A,CTSV,0.1093,undirected,NA,NA,CDC25A-CTSV
CDC25A,E2F2,0.1551,undirected,NA,NA,CDC25A-E2F2
CDC25A,EZH2,0.1564,undirected,NA,NA,CDC25A-EZH2
CDC25A,FANCD2,0.1204,undirected,NA,NA,CDC25A-FANCD2
CDC25A,FANCB,0.1276,undirected,NA,NA,CDC25A-FANCB
CDC25A,FANCG,0.1102,undirected,NA,NA,CDC25A-FANCG
CDC25A,FEN1,0.1225,undirected,NA,NA,CDC25A-FEN1
CDC25A,FOXM1,0.1575,undirected,NA,NA,CDC25A-FOXM1
CDC25A,CENPI,0.1465,undirected,NA,NA,CDC25A-CENPI
CDC25A,H2AFX,0.1201,undirected,NA,NA,CDC25A-H2AFX
CDC25A,H2AFZ,0.1333,undirected,NA,NA,CDC25A-H2AFZ
CDC25A,HELLS,0.1292,undirected,NA,NA,CDC25A-HELLS
CDC25A,HMMR,0.1486,undirected,NA,NA,CDC25A-HMMR
CDC25A,INCENP,0.1289,undirected,NA,NA,CDC25A-INCENP
CDC25A,KIF11,0.157,undirected,NA,NA,CDC25A-KIF11
CDC25A,KIFC1,0.202,undirected,NA,NA,CDC25A-KIFC1
CDC25A,STMN1,0.1561,undirected,NA,NA,CDC25A-STMN1
CDC25A,LIG1,0.1335,undirected,NA,NA,CDC25A-LIG1
CDC25A,LMNB1,0.152,undirected,NA,NA,CDC25A-LMNB1
CDC25A,MAD2L1,0.1096,undirected,NA,NA,CDC25A-MAD2L1
CDC25A,MCM2,0.1456,undirected,NA,NA,CDC25A-MCM2
CDC25A,MCM3,0.1312,undirected,NA,NA,CDC25A-MCM3
CDC25A,MCM4,0.1235,undirected,NA,NA,CDC25A-MCM4
CDC25A,MCM6,0.1485,undirected,NA,NA,CDC25A-MCM6
CDC25A,MCM7,0.1431,undirected,NA,NA,CDC25A-MCM7
CDC25A,MKI67,0.1408,undirected,NA,NA,CDC25A-MKI67
CDC25A,NEK2,0.1073,undirected,NA,NA,CDC25A-NEK2
CDC25A,ORC1,0.137,undirected,NA,NA,CDC25A-ORC1
CDC25A,PLK1,0.1462,undirected,NA,NA,CDC25A-PLK1
CDC25A,RAD51,0.1067,undirected,NA,NA,CDC25A-RAD51
CDC25A,RBL1,0.1116,undirected,NA,NA,CDC25A-RBL1
CDC25A,RRM2,0.1311,undirected,NA,NA,CDC25A-RRM2
CDC25A,STIL,0.129,undirected,NA,NA,CDC25A-STIL
CDC25A,AURKA,0.1732,undirected,NA,NA,CDC25A-AURKA
CDC25A,TCF19,0.1306,undirected,NA,NA,CDC25A-TCF19
CDC25A,TK1,0.1398,undirected,NA,NA,CDC25A-TK1
CDC25A,TOP2A,0.1511,undirected,NA,NA,CDC25A-TOP2A
CDC25A,TTK,0.1535,undirected,NA,NA,CDC25A-TTK
CDC25A,TYMS,0.1417,undirected,NA,NA,CDC25A-TYMS
CDC25A,CHAF1B,0.1262,undirected,NA,NA,CDC25A-CHAF1B
CDC25A,CDC7,0.1017,undirected,NA,NA,CDC25A-CDC7
CDC25A,CDC45,0.1847,undirected,NA,NA,CDC25A-CDC45
CDC25A,RAD54L,0.1614,undirected,NA,NA,CDC25A-RAD54L
CDC25A,TIMELESS,0.1177,undirected,NA,NA,CDC25A-TIMELESS
CDC25A,PRC1,0.1628,undirected,NA,NA,CDC25A-PRC1
CDC25A,PKMYT1,0.1384,undirected,NA,NA,CDC25A-PKMYT1
CDC25A,CCNB2,0.222,undirected,NA,NA,CDC25A-CCNB2
CDC25A,CCNE2,0.1109,undirected,NA,NA,CDC25A-CCNE2
CDC25A,EXO1,0.1614,undirected,NA,NA,CDC25A-EXO1
CDC25A,AURKB,0.1942,undirected,NA,NA,CDC25A-AURKB
CDC25A,PTTG1,0.1765,undirected,NA,NA,CDC25A-PTTG1
CDC25A,TRIP13,0.197,undirected,NA,NA,CDC25A-TRIP13
CDC25A,RECQL4,0.124,undirected,NA,NA,CDC25A-RECQL4
CDC25A,KIF23,0.1937,undirected,NA,NA,CDC25A-KIF23
CDC25A,APOBEC3B,0.1285,undirected,NA,NA,CDC25A-APOBEC3B
CDC25A,ESPL1,0.1503,undirected,NA,NA,CDC25A-ESPL1
CDC25A,KNTC1,0.1467,undirected,NA,NA,CDC25A-KNTC1
CDC25A,KIAA0101,0.1027,undirected,NA,NA,CDC25A-KIAA0101
CDC25A,DLGAP5,0.2109,undirected,NA,NA,CDC25A-DLGAP5
CDC25A,MELK,0.1856,undirected,NA,NA,CDC25A-MELK
CDC25A,NCAPD2,0.1303,undirected,NA,NA,CDC25A-NCAPD2
CDC25A,KIF14,0.1611,undirected,NA,NA,CDC25A-KIF14
CDC25A,TROAP,0.1752,undirected,NA,NA,CDC25A-TROAP
CDC25A,CHAF1A,0.1367,undirected,NA,NA,CDC25A-CHAF1A
CDC25A,KIF20A,0.191,undirected,NA,NA,CDC25A-KIF20A
CDC25A,DDX39A,0.1222,undirected,NA,NA,CDC25A-DDX39A
CDC25A,NDC80,0.1155,undirected,NA,NA,CDC25A-NDC80
CDC25A,TACC3,0.1585,undirected,NA,NA,CDC25A-TACC3
CDC25A,RNASEH2A,0.1093,undirected,NA,NA,CDC25A-RNASEH2A
CDC25A,SMC2,0.107,undirected,NA,NA,CDC25A-SMC2
CDC25A,SPAG5,0.1306,undirected,NA,NA,CDC25A-SPAG5
CDC25A,RAD51AP1,0.1323,undirected,NA,NA,CDC25A-RAD51AP1
CDC25A,POLQ,0.1488,undirected,NA,NA,CDC25A-POLQ
CDC25A,PLK4,0.1476,undirected,NA,NA,CDC25A-PLK4
CDC25A,KIF2C,0.1909,undirected,NA,NA,CDC25A-KIF2C
CDC25A,UBE2C,0.1986,undirected,NA,NA,CDC25A-UBE2C
CDC25A,ZWINT,0.1368,undirected,NA,NA,CDC25A-ZWINT
CDC25A,ACOT7,0.1009,undirected,NA,NA,CDC25A-ACOT7
CDC25A,OIP5,0.1365,undirected,NA,NA,CDC25A-OIP5
CDC25A,TPX2,0.2005,undirected,NA,NA,CDC25A-TPX2
CDC25A,CEP152,0.1171,undirected,NA,NA,CDC25A-CEP152
CDC25A,NUP205,0.1037,undirected,NA,NA,CDC25A-NUP205
CDC25A,DNAJC9,0.1055,undirected,NA,NA,CDC25A-DNAJC9
CDC25A,TMEM194A,0.1138,undirected,NA,NA,CDC25A-TMEM194A
CDC25A,ORC6,0.1094,undirected,NA,NA,CDC25A-ORC6
CDC25A,POLA2,0.1238,undirected,NA,NA,CDC25A-POLA2
CDC25A,KIF4A,0.1878,undirected,NA,NA,CDC25A-KIF4A
CDC25A,POC1A,0.122,undirected,NA,NA,CDC25A-POC1A
CDC25A,PTTG3P,0.1505,undirected,NA,NA,CDC25A-PTTG3P
CDC25A,FBXO5,0.1389,undirected,NA,NA,CDC25A-FBXO5
CDC25A,UBE2S,0.1345,undirected,NA,NA,CDC25A-UBE2S
CDC25A,UBE2T,0.1516,undirected,NA,NA,CDC25A-UBE2T
CDC25A,RACGAP1,0.1632,undirected,NA,NA,CDC25A-RACGAP1
CDC25A,UHRF1,0.1546,undirected,NA,NA,CDC25A-UHRF1
CDC25A,GPSM2,0.1469,undirected,NA,NA,CDC25A-GPSM2
CDC25A,DONSON,0.1244,undirected,NA,NA,CDC25A-DONSON
CDC25A,NUSAP1,0.2002,undirected,NA,NA,CDC25A-NUSAP1
CDC25A,DTL,0.1253,undirected,NA,NA,CDC25A-DTL
CDC25A,ANLN,0.1545,undirected,NA,NA,CDC25A-ANLN
CDC25A,FAM64A,0.1545,undirected,NA,NA,CDC25A-FAM64A
CDC25A,ERCC6L,0.1482,undirected,NA,NA,CDC25A-ERCC6L
CDC25A,SPDL1,0.1032,undirected,NA,NA,CDC25A-SPDL1
CDC25A,CDCA4,0.1111,undirected,NA,NA,CDC25A-CDCA4
CDC25A,CDCA8,0.1854,undirected,NA,NA,CDC25A-CDCA8
CDC25A,CEP55,0.2222,undirected,NA,NA,CDC25A-CEP55
CDC25A,FANCI,0.1273,undirected,NA,NA,CDC25A-FANCI
CDC25A,NEIL3,0.1417,undirected,NA,NA,CDC25A-NEIL3
CDC25A,HJURP,0.2068,undirected,NA,NA,CDC25A-HJURP
CDC25A,MCM10,0.1784,undirected,NA,NA,CDC25A-MCM10
CDC25A,ASF1B,0.1489,undirected,NA,NA,CDC25A-ASF1B
CDC25A,PRR11,0.1514,undirected,NA,NA,CDC25A-PRR11
CDC25A,DEPDC1B,0.1263,undirected,NA,NA,CDC25A-DEPDC1B
CDC25A,PBK,0.126,undirected,NA,NA,CDC25A-PBK
CDC25A,KIF15,0.1554,undirected,NA,NA,CDC25A-KIF15
CDC25A,SPC25,0.1303,undirected,NA,NA,CDC25A-SPC25
CDC25A,KIAA1524,0.1345,undirected,NA,NA,CDC25A-KIAA1524
CDC25A,NCAPG,0.2058,undirected,NA,NA,CDC25A-NCAPG
CDC25A,GINS3,0.1094,undirected,NA,NA,CDC25A-GINS3
CDC25A,C17orf53,0.1394,undirected,NA,NA,CDC25A-C17orf53
CDC25A,AUNIP,0.123,undirected,NA,NA,CDC25A-AUNIP
CDC25A,CENPM,0.1233,undirected,NA,NA,CDC25A-CENPM
CDC25A,DSCC1,0.1147,undirected,NA,NA,CDC25A-DSCC1
CDC25A,CENPO,0.1413,undirected,NA,NA,CDC25A-CENPO
CDC25A,E2F8,0.1091,undirected,NA,NA,CDC25A-E2F8
CDC25A,CYBRD1,0.1072,undirected,NA,NA,CDC25A-CYBRD1
CDC25A,ATAD5,0.1252,undirected,NA,NA,CDC25A-ATAD5
CDC25A,PIF1,0.1098,undirected,NA,NA,CDC25A-PIF1
CDC25A,C16orf59,0.112,undirected,NA,NA,CDC25A-C16orf59
CDC25A,FAM83D,0.1465,undirected,NA,NA,CDC25A-FAM83D
CDC25A,DIAPH3,0.1234,undirected,NA,NA,CDC25A-DIAPH3
CDC25A,KIF18A,0.1432,undirected,NA,NA,CDC25A-KIF18A
CDC25A,CDCA3,0.1456,undirected,NA,NA,CDC25A-CDCA3
CDC25A,MXD3,0.1372,undirected,NA,NA,CDC25A-MXD3
CDC25A,CDCA7,0.1049,undirected,NA,NA,CDC25A-CDCA7
CDC25A,GSG2,0.1191,undirected,NA,NA,CDC25A-GSG2
CDC25A,MND1,0.1132,undirected,NA,NA,CDC25A-MND1
CDC25A,GINS4,0.1211,undirected,NA,NA,CDC25A-GINS4
CDC25A,MCM8,0.1284,undirected,NA,NA,CDC25A-MCM8
CDC25A,ARHGEF39,0.1053,undirected,NA,NA,CDC25A-ARHGEF39
CDC25A,MASTL,0.1347,undirected,NA,NA,CDC25A-MASTL
CDC25A,TICRR,0.1448,undirected,NA,NA,CDC25A-TICRR
CDC25A,HAUS8,0.133,undirected,NA,NA,CDC25A-HAUS8
CDC25A,TBC1D31,0.1121,undirected,NA,NA,CDC25A-TBC1D31
CDC25A,CDCA5,0.2143,undirected,NA,NA,CDC25A-CDCA5
CDC25A,RMI2,0.1152,undirected,NA,NA,CDC25A-RMI2
CDC25A,E2F7,0.1373,undirected,NA,NA,CDC25A-E2F7
CDC25A,EME1,0.1141,undirected,NA,NA,CDC25A-EME1
CDC25A,CKAP2L,0.2253,undirected,NA,NA,CDC25A-CKAP2L
CDC25A,SGOL2,0.1249,undirected,NA,NA,CDC25A-SGOL2
CDC25A,SGOL1,0.1517,undirected,NA,NA,CDC25A-SGOL1
CDC25A,CDCA2,0.1409,undirected,NA,NA,CDC25A-CDCA2
CDC25A,DDIAS,0.1176,undirected,NA,NA,CDC25A-DDIAS
CDC25A,CNIH2,0.1119,undirected,NA,NA,CDC25A-CNIH2
CDC25A,ASPM,0.1946,undirected,NA,NA,CDC25A-ASPM
CDC25A,GAS2L3,0.1267,undirected,NA,NA,CDC25A-GAS2L3
CDC25A,WDR62,0.1248,undirected,NA,NA,CDC25A-WDR62
CDC25A,C5orf34,0.1233,undirected,NA,NA,CDC25A-C5orf34
CDC25C,CENPA,0.1885,undirected,NA,NA,CDC25C-CENPA
CDC25C,CENPE,0.1856,undirected,NA,NA,CDC25C-CENPE
CDC25C,CENPF,0.1208,undirected,NA,NA,CDC25C-CENPF
CDC25C,CHEK1,0.1109,undirected,NA,NA,CDC25C-CHEK1
CDC25C,E2F2,0.1041,undirected,NA,NA,CDC25C-E2F2
CDC25C,EZH2,0.1358,undirected,NA,NA,CDC25C-EZH2
CDC25C,FANCD2,0.1117,undirected,NA,NA,CDC25C-FANCD2
CDC25C,H2AFZ,0.1113,undirected,NA,NA,CDC25C-H2AFZ
CDC25C,KIF11,0.1168,undirected,NA,NA,CDC25C-KIF11
CDC25C,KIFC1,0.1864,undirected,NA,NA,CDC25C-KIFC1
CDC25C,LMNB1,0.1108,undirected,NA,NA,CDC25C-LMNB1
CDC25C,MAD2L1,0.1157,undirected,NA,NA,CDC25C-MAD2L1
CDC25C,MCM2,0.1135,undirected,NA,NA,CDC25C-MCM2
CDC25C,STIL,0.1044,undirected,NA,NA,CDC25C-STIL
CDC25C,AURKA,0.1618,undirected,NA,NA,CDC25C-AURKA
CDC25C,TOP2A,0.1421,undirected,NA,NA,CDC25C-TOP2A
CDC25C,TTK,0.1366,undirected,NA,NA,CDC25C-TTK
CDC25C,TYMS,0.1118,undirected,NA,NA,CDC25C-TYMS
CDC25C,CDC45,0.1743,undirected,NA,NA,CDC25C-CDC45
CDC25C,RAD54L,0.1202,undirected,NA,NA,CDC25C-RAD54L
CDC25C,PRC1,0.1401,undirected,NA,NA,CDC25C-PRC1
CDC25C,CCNB2,0.2118,undirected,NA,NA,CDC25C-CCNB2
CDC25C,EXO1,0.1432,undirected,NA,NA,CDC25C-EXO1
CDC25C,AURKB,0.1758,undirected,NA,NA,CDC25C-AURKB
CDC25C,PTTG1,0.1756,undirected,NA,NA,CDC25C-PTTG1
CDC25C,TRIP13,0.1812,undirected,NA,NA,CDC25C-TRIP13
CDC25C,KIF23,0.1748,undirected,NA,NA,CDC25C-KIF23
CDC25C,DLGAP5,0.1929,undirected,NA,NA,CDC25C-DLGAP5
CDC25C,MELK,0.1688,undirected,NA,NA,CDC25C-MELK
CDC25C,KIF14,0.1275,undirected,NA,NA,CDC25C-KIF14
CDC25C,TROAP,0.1589,undirected,NA,NA,CDC25C-TROAP
CDC25C,KIF20A,0.1831,undirected,NA,NA,CDC25C-KIF20A
CDC25C,RAD51AP1,0.1212,undirected,NA,NA,CDC25C-RAD51AP1
CDC25C,POLQ,0.1227,undirected,NA,NA,CDC25C-POLQ
CDC25C,PLK4,0.1377,undirected,NA,NA,CDC25C-PLK4
CDC25C,KIF2C,0.1654,undirected,NA,NA,CDC25C-KIF2C
CDC25C,UBE2C,0.1943,undirected,NA,NA,CDC25C-UBE2C
CDC25C,OIP5,0.1315,undirected,NA,NA,CDC25C-OIP5
CDC25C,TPX2,0.1867,undirected,NA,NA,CDC25C-TPX2
CDC25C,KIF4A,0.169,undirected,NA,NA,CDC25C-KIF4A
CDC25C,POC1A,0.1095,undirected,NA,NA,CDC25C-POC1A
CDC25C,PTTG3P,0.1512,undirected,NA,NA,CDC25C-PTTG3P
CDC25C,UBE2T,0.142,undirected,NA,NA,CDC25C-UBE2T
CDC25C,RACGAP1,0.156,undirected,NA,NA,CDC25C-RACGAP1
CDC25C,UHRF1,0.1234,undirected,NA,NA,CDC25C-UHRF1
CDC25C,NUSAP1,0.1932,undirected,NA,NA,CDC25C-NUSAP1
CDC25C,ANLN,0.1165,undirected,NA,NA,CDC25C-ANLN
CDC25C,FAM64A,0.1135,undirected,NA,NA,CDC25C-FAM64A
CDC25C,CDCA8,0.1621,undirected,NA,NA,CDC25C-CDCA8
CDC25C,CEP55,0.2033,undirected,NA,NA,CDC25C-CEP55
CDC25C,HJURP,0.1783,undirected,NA,NA,CDC25C-HJURP
CDC25C,MCM10,0.1499,undirected,NA,NA,CDC25C-MCM10
CDC25C,ASF1B,0.1281,undirected,NA,NA,CDC25C-ASF1B
CDC25C,DEPDC1B,0.1029,undirected,NA,NA,CDC25C-DEPDC1B
CDC25C,PBK,0.1023,undirected,NA,NA,CDC25C-PBK
CDC25C,KIF15,0.113,undirected,NA,NA,CDC25C-KIF15
CDC25C,SPC25,0.1134,undirected,NA,NA,CDC25C-SPC25
CDC25C,NCAPG,0.1914,undirected,NA,NA,CDC25C-NCAPG
CDC25C,FAM83D,0.115,undirected,NA,NA,CDC25C-FAM83D
CDC25C,KIF18A,0.1029,undirected,NA,NA,CDC25C-KIF18A
CDC25C,CDCA3,0.1192,undirected,NA,NA,CDC25C-CDCA3
CDC25C,CDCA5,0.2034,undirected,NA,NA,CDC25C-CDCA5
CDC25C,CKAP2L,0.2046,undirected,NA,NA,CDC25C-CKAP2L
CDC25C,SGOL1,0.1379,undirected,NA,NA,CDC25C-SGOL1
CDC25C,ASPM,0.1663,undirected,NA,NA,CDC25C-ASPM
CDC42,HMGB1,0.1142,undirected,NA,NA,CDC42-HMGB1
CDC42,PTMA,0.1113,undirected,NA,NA,CDC42-PTMA
CDC42,CD164,0.1098,undirected,NA,NA,CDC42-CD164
CDC42,SRSF11,0.104,undirected,NA,NA,CDC42-SRSF11
CDC42,COPS2,0.1004,undirected,NA,NA,CDC42-COPS2
CDC42,TXNL1,0.1167,undirected,NA,NA,CDC42-TXNL1
CDC42,DDX17,0.1138,undirected,NA,NA,CDC42-DDX17
CDC42,PTGES3,0.1181,undirected,NA,NA,CDC42-PTGES3
CDC42,SACM1L,0.1106,undirected,NA,NA,CDC42-SACM1L
CDC42,LUC7L3,0.1059,undirected,NA,NA,CDC42-LUC7L3
CDC42,UTP3,0.1005,undirected,NA,NA,CDC42-UTP3
CDC42,RNASEH2B,0.1136,undirected,NA,NA,CDC42-RNASEH2B
CDC42,SUMO1P3,0.1022,undirected,NA,NA,CDC42-SUMO1P3
CDH5,CDH6,0.1353,undirected,NA,NA,CDH5-CDH6
CDH5,CDH13,0.1145,undirected,NA,NA,CDH5-CDH13
CDH5,COL15A1,0.1134,undirected,NA,NA,CDH5-COL15A1
CDH5,DTX1,0.1015,undirected,NA,NA,CDH5-DTX1
CDH5,EBF1,0.1121,undirected,NA,NA,CDH5-EBF1
CDH5,S1PR1,0.101,undirected,NA,NA,CDH5-S1PR1
CDH5,EDNRB,0.1297,undirected,NA,NA,CDH5-EDNRB
CDH5,ENG,0.1186,undirected,NA,NA,CDH5-ENG
CDH5,EPAS1,0.123,undirected,NA,NA,CDH5-EPAS1
CDH5,ETS2,0.1019,undirected,NA,NA,CDH5-ETS2
CDH5,MECOM,0.1412,undirected,NA,NA,CDH5-MECOM
CDH5,F10,0.1013,undirected,NA,NA,CDH5-F10
CDH5,ACKR1,0.1099,undirected,NA,NA,CDH5-ACKR1
CDH5,GDF10,0.104,undirected,NA,NA,CDH5-GDF10
CDH5,GJA4,0.1665,undirected,NA,NA,CDH5-GJA4
CDH5,GPR4,0.1376,undirected,NA,NA,CDH5-GPR4
CDH5,HRC,0.107,undirected,NA,NA,CDH5-HRC
CDH5,HYAL1,0.1298,undirected,NA,NA,CDH5-HYAL1
CDH5,ID1,0.1206,undirected,NA,NA,CDH5-ID1
CDH5,JAG2,0.1061,undirected,NA,NA,CDH5-JAG2
CDH5,KDR,0.1455,undirected,NA,NA,CDH5-KDR
CDH5,MCAM,0.1161,undirected,NA,NA,CDH5-MCAM
CDH5,MEF2C,0.1041,undirected,NA,NA,CDH5-MEF2C
CDH5,MEOX1,0.1063,undirected,NA,NA,CDH5-MEOX1
CDH5,MOCS1,0.1136,undirected,NA,NA,CDH5-MOCS1
CDH5,NOS3,0.1078,undirected,NA,NA,CDH5-NOS3
CDH5,PDE2A,0.1513,undirected,NA,NA,CDH5-PDE2A
CDH5,PDE1B,0.1068,undirected,NA,NA,CDH5-PDE1B
CDH5,PDK4,0.1017,undirected,NA,NA,CDH5-PDK4
CDH5,PECAM1,0.1024,undirected,NA,NA,CDH5-PECAM1
CDH5,PTPRB,0.1443,undirected,NA,NA,CDH5-PTPRB
CDH5,SCN4B,0.1072,undirected,NA,NA,CDH5-SCN4B
CDH5,SCN9A,0.1058,undirected,NA,NA,CDH5-SCN9A
CDH5,SNTB2,0.1019,undirected,NA,NA,CDH5-SNTB2
CDH5,TBX2,0.1209,undirected,NA,NA,CDH5-TBX2
CDH5,TEK,0.1509,undirected,NA,NA,CDH5-TEK
CDH5,TGFBR2,0.1052,undirected,NA,NA,CDH5-TGFBR2
CDH5,THBD,0.1051,undirected,NA,NA,CDH5-THBD
CDH5,TIE1,0.1445,undirected,NA,NA,CDH5-TIE1
CDH5,TSPAN7,0.1069,undirected,NA,NA,CDH5-TSPAN7
CDH5,CLDN5,0.1288,undirected,NA,NA,CDH5-CLDN5
CDH5,CLEC3B,0.1191,undirected,NA,NA,CDH5-CLEC3B
CDH5,VWF,0.1296,undirected,NA,NA,CDH5-VWF
CDH5,FZD4,0.1171,undirected,NA,NA,CDH5-FZD4
CDH5,PPAP2A,0.1237,undirected,NA,NA,CDH5-PPAP2A
